"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g12","V","0014306","725","281","267","15","3","1","3","1","0","0","154","410","315","95","23","33","6","2","0","0","0","0","9","2","0","1","1","2","0","7","6","6","0","0","1","1","0","98","155","80","13","2","1","2","0","0","12","18","27","19","29","40","0","20","19","13","20","24","40","0","3","15","25","27","41","48","0","4","13","12","19","39","21","0","7","24","7","19","13","21","0","11","12","9","16","3","12","0","1","2","2","4","2","4","0","1","3","2","1","0","1","50","25","42","28","23","17","32","7","57","28","31","34","21","79","14","17","4","39","38","12","22","21","15","7","20","7","12","9","2","5","0","2","2","0","0","3"
"g12","V","0014308","615","210","263","15","5","1","3","0","3","0","115","323","292","35","30","19","3","11","10","5","1","1","9","5","3","2","0","0","0","5","4","4","0","0","2","0","0","31","42","30","4","3","2","3","0","0","10","8","15","20","27","27","0","3","17","11","20","24","28","0","10","10","15","21","31","51","0","6","8","15","27","19","50","0","4","9","9","12","14","12","0","8","10","8","11","7","11","0","1","3","5","3","4","2","0","3","0","2","3","1","0","38","18","26","8","15","12","21","12","60","41","27","27","18","28","18","14","11","79","22","17","14","13","12","4","13","7","13","9","5","1","0","2","1","3","1","5"
"g12","V","0014314","355","184","103","6","4","0","3","0","2","0","53","180","175","96","15","29","7","1","2","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","26","31","9","1","5","0","2","0","0","19","9","14","22","5","17","0","14","18","17","22","12","15","0","4","7","12","12","12","13","0","2","3","5","11","13","9","0","6","9","6","3","2","2","0","10","5","2","4","3","1","0","2","2","0","1","1","0","0","5","0","1","1","0","2","47","30","39","13","9","9","7","8","22","11","8","13","17","23","3","11","6","11","20","7","11","3","5","3","1","0","3","9","3","2","0","0","0","1","0","0"
"g12","V","0014316","499","155","222","8","1","0","2","1","1","1","108","243","256","37","30","15","4","7","10","3","0","5","6","5","0","1","2","0","0","10","6","4","0","0","0","1","0","20","50","30","2","2","4","1","0","0","9","8","8","13","16","12","0","8","15","13","17","18","18","0","3","8","17","24","28","32","0","7","11","13","20","25","34","0","5","10","7","13","10","12","0","8","12","8","9","5","9","0","1","3","2","2","0","0","0","0","1","2","0","2","1","21","20","21","5","13","9","16","5","45","18","24","24","15","31","12","7","6","85","23","16","19","7","11","1","12","7","12","2","0","2","3","0","1","3","1","2"
"g12","V","0014317","530","152","220","12","0","1","4","1","1","2","137","296","234","38","18","12","0","2","0","1","0","0","3","3","1","0","0","0","0","3","7","6","1","0","0","0","0","61","126","94","9","2","2","1","0","0","6","12","13","18","22","18","0","8","9","6","11","12","17","0","3","10","14","23","24","43","0","5","4","12","19","25","38","0","11","13","11","14","8","22","0","8","7","8","13","7","15","0","2","1","3","2","1","2","0","1","0","1","3","4","1","27","14","29","14","4","10","17","7","30","29","31","18","28","43","10","21","7","33","41","14","17","19","17","10","11","0","8","6","3","1","1","2","1","0","1","6"
"g12","V","0014323","571","205","209","14","1","0","1","0","1","0","140","317","254","30","15","12","3","0","5","0","1","0","1","1","0","1","4","0","0","4","6","3","1","0","1","0","0","114","126","97","9","5","0","4","0","0","12","10","17","21","19","30","0","13","12","11","19","18","23","0","3","12","14","18","29","40","0","5","5","11","20","20","32","0","10","6","12","17","15","20","0","9","11","5","15","8","12","0","2","3","2","3","1","1","0","0","3","1","0","1","0","48","28","26","10","14","21","20","7","31","19","25","21","22","51","11","17","10","33","43","25","18","12","14","7","8","4","9","5","3","1","2","1","1","2","0","2"
"g12","V","0016100","14","7","1","1","0","0","0","0","0","0","5","5","9","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"g12","V","0016101","577","262","203","7","1","0","1","0","2","0","101","299","278","143","62","35","6","1","5","1","0","3","0","0","0","1","0","0","0","7","0","6","0","0","0","0","0","27","55","34","2","3","0","1","0","0","16","23","17","31","22","21","0","16","24","17","23","24","28","0","9","12","15","26","21","28","0","10","14","14","18","18","18","0","8","10","6","11","6","12","0","10","11","8","6","5","8","0","2","0","1","1","1","0","0","1","1","2","1","0","1","43","32","50","20","23","8","21","7","58","29","29","17","15","31","13","12","8","49","27","14","11","10","13","5","6","6","9","4","2","1","1","1","1","1","0","0"
"g12","V","0016106","100","39","42","2","0","0","2","0","3","0","12","51","49","12","9","4","1","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","5","6","5","1","0","0","0","0","0","2","2","0","3","6","4","0","3","3","2","4","4","6","0","1","3","4","7","3","5","0","0","3","4","7","2","3","0","0","2","2","2","0","1","0","2","0","0","1","2","0","0","1","0","2","1","0","0","0","2","0","0","0","0","1","6","4","8","1","2","5","2","1","10","6","4","3","4","7","4","2","3","9","6","1","2","0","1","1","0","0","1","3","0","1","0","0","1","1","0","1"
"g12","V","0016109","27","15","3","1","0","0","0","0","0","0","8","15","12","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","6","0","1","0","0","0","0","0","1","0","1","1","4","0","1","1","0","0","1","5","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","1","0","1","0","2","0","8","1","0","0","2","0","0","0","0","0","1","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1"
"g12","V","0017251","627","245","235","20","0","1","3","1","4","1","117","316","311","106","36","47","7","4","5","5","0","2","2","1","0","4","3","1","0","0","0","2","0","0","0","0","0","0","0","1","0","9","10","6","1","0","7","23","13","18","27","26","0","13","24","16","24","26","28","0","4","21","17","29","25","22","0","7","17","9","26","24","34","0","8","18","13","11","11","4","0","7","18","7","7","7","6","0","4","4","6","3","1","1","0","0","1","1","4","5","0","49","16","48","10","28","11","12","11","60","24","23","25","13","33","12","18","8","79","34","18","19","7","16","3","4","1","15","7","8","2","2","0","3","3","0","5"
"g12","V","0017255","668","311","208","12","1","0","2","0","5","2","127","316","352","224","66","74","11","2","7","2","0","3","0","0","0","1","2","1","0","4","0","7","0","0","0","0","0","1","1","0","0","1","3","1","0","0","19","15","28","20","24","28","0","17","37","27","26","30","40","0","7","11","10","28","29","19","0","6","12","15","26","25","20","0","14","12","13","4","8","14","0","9","12","16","12","6","7","0","2","2","2","3","3","1","0","1","5","0","2","0","1","66","32","62","14","22","16","18","10","71","25","14","26","14","28","13","18","7","63","42","21","22","7","14","3","8","1","9","5","3","6","0","2","1","3","0","2"
"g12","V","0017256","698","321","206","19","1","1","9","0","5","1","135","305","393","186","53","60","15","10","3","2","0","2","2","3","0","0","5","1","0","1","2","1","0","1","1","0","0","1","0","0","0","2","0","1","1","0","8","23","27","36","21","16","0","22","36","32","30","32","38","0","8","19","12","28","9","16","0","7","18","21","27","18","23","0","8","19","7","13","7","11","0","9","15","14","14","12","6","0","3","5","2","4","0","3","0","6","5","3","0","4","1","84","49","49","22","23","11","29","10","44","52","10","28","10","30","13","14","4","45","39","20","22","13","13","5","7","1","15","14","7","5","2","3","2","0","1","2"
"g12","V","0017258","723","384","195","7","4","1","9","2","4","0","117","316","407","291","84","75","20","3","0","1","0","0","0","0","0","1","3","1","0","0","0","2","0","0","0","0","0","0","0","2","0","2","7","2","1","0","23","22","25","26","46","30","0","26","38","31","34","42","41","0","4","10","11","19","20","21","0","9","14","17","30","26","14","0","10","8","12","6","9","4","0","18","12","17","6","8","7","0","1","5","3","0","0","1","0","3","6","4","1","2","1","98","31","75","23","32","15","29","13","68","27","23","40","17","13","12","13","7","43","46","8","20","5","10","4","9","5","10","9","5","3","1","2","2","2","1","2"
"g12","V","0017260","727","261","330","14","1","2","3","0","3","0","113","339","388","109","61","34","10","8","10","4","0","0","1","2","0","0","2","0","0","1","0","1","0","1","0","1","0","0","0","0","0","2","10","1","0","0","4","12","24","15","26","34","0","7","19","22","31","24","43","0","11","22","20","41","38","31","0","18","17","18","40","34","40","0","14","6","8","10","12","1","0","8","13","9","13","11","8","0","4","1","2","0","1","2","0","4","4","1","0","4","0","46","24","45","17","17","12","21","14","65","41","32","34","19","38","19","35","13","99","27","14","25","12","5","5","4","4","17","11","4","3","1","1","1","2","0","0"
"g12","V","0017261","573","219","219","14","2","3","3","0","2","1","110","262","311","104","39","51","8","2","7","2","0","1","0","1","0","0","4","0","0","0","0","0","0","1","1","3","0","0","0","0","0","4","0","4","0","0","11","15","9","13","12","25","0","8","23","11","19","29","44","0","3","12","13","18","23","41","0","5","8","8","21","18","49","0","8","10","13","7","5","7","0","10","15","14","9","6","6","0","0","2","5","5","1","4","0","2","3","0","0","1","2","56","21","40","12","32","6","8","6","38","36","26","29","23","29","7","14","7","48","33","24","24","5","4","5","4","1","10","9","3","3","2","1","0","2","0","5"
"g12","V","0017263","73","28","20","4","0","1","0","0","3","0","17","31","42","6","2","5","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","2","1","2","1","0","1","8","3","1","3","2","0","0","3","1","1","2","1","0","0","3","0","3","3","3","0","0","2","2","2","1","0","0","2","2","3","3","0","0","0","2","3","0","0","1","0","0","0","1","0","1","0","0","10","5","7","2","0","1","2","1","0","10","1","1","2","3","0","1","1","1","9","2","3","0","0","0","2","0","1","5","2","0","0","0","0","1","0","0"
"g12","V","0017264","611","214","272","18","2","2","2","0","1","1","99","293","318","110","57","27","7","1","4","3","0","1","7","3","0","1","2","0","0","1","4","0","1","0","0","1","0","0","0","0","0","1","3","1","1","0","8","7","15","22","19","26","0","12","14","14","25","17","35","0","9","14","18","32","28","32","0","7","13","12","30","30","47","0","7","11","10","8","5","6","0","5","12","13","9","5","8","0","2","2","5","5","1","1","0","1","5","1","1","0","2","47","23","26","7","17","11","9","7","67","36","26","24","15","23","22","22","9","95","34","9","12","7","16","4","5","4","8","7","3","5","3","1","0","1","0","6"
"g12","V","0017268","547","206","220","19","1","1","3","1","2","1","93","279","268","96","39","36","10","1","9","2","1","2","0","0","0","0","0","0","1","1","3","2","0","2","0","1","0","1","0","0","0","5","1","1","1","1","7","14","15","20","19","24","0","9","14","21","15","18","29","0","6","9","18","24","24","33","0","9","9","15","21","20","32","0","9","8","5","9","11","8","0","4","14","9","5","6","5","0","3","1","5","0","3","3","0","2","1","5","1","2","2","43","23","22","12","24","7","17","6","52","36","12","29","13","23","13","10","8","76","23","15","18","9","9","3","2","1","13","6","6","9","1","2","0","0","1","3"
"g12","V","0017269","620","174","316","10","2","1","1","0","1","0","115","313","307","47","38","13","2","3","3","1","1","14","14","16","0","2","3","6","0","10","14","15","3","8","5","4","0","0","0","0","0","4","5","2","0","0","4","10","13","10","17","23","0","5","13","11","17","26","25","0","13","8","12","38","40","51","0","9","10","13","33","34","55","0","6","11","8","7","14","20","0","5","10","6","8","11","9","0","1","2","1","1","2","1","0","0","0","0","3","4","0","25","13","27","11","17","9","16","8","48","37","19","19","26","42","21","30","11","111","27","9","15","7","15","9","13","2","18","4","2","1","0","3","4","0","1","0"
"g12","V","0017271","590","171","277","10","0","2","1","0","1","0","128","323","267","35","26","20","2","4","1","1","0","34","51","30","3","0","4","0","0","7","20","14","0","15","6","6","1","5","9","3","0","3","16","6","0","0","5","10","9","23","19","20","0","2","15","11","23","13","21","0","6","11","15","47","38","37","0","5","4","21","41","30","22","0","12","10","11","13","15","16","0","10","11","7","15","2","6","0","0","1","2","1","1","1","0","1","0","2","1","4","0","22","17","41","13","21","16","26","1","14","44","20","28","13","52","42","53","2","23","38","15","26","12","17","10","6","2","2","7","1","2","0","2","0","1","1","0"
"g12","V","0017274","744","335","248","22","2","1","8","0","2","0","126","339","405","201","59","49","13","6","4","2","0","8","6","6","1","1","3","0","0","0","7","6","2","4","0","0","0","0","2","0","0","5","2","6","0","0","13","27","15","37","26","22","0","23","27","45","37","25","38","0","12","14","25","30","16","19","0","11","16","28","23","16","38","0","13","13","11","11","11","5","0","8","17","8","17","6","6","0","1","6","4","3","5","0","0","5","5","0","4","2","0","66","43","62","21","40","9","26","9","59","51","36","33","20","35","6","17","8","42","42","17","28","9","7","4","6","4","9","8","10","3","4","1","0","3","1","5"
"g12","V","0017278","769","249","372","17","0","1","7","1","1","1","120","361","408","85","67","37","5","6","14","8","3","3","3","2","0","3","5","2","0","1","0","5","0","5","4","3","0","0","0","3","0","5","4","1","2","0","4","12","14","26","23","21","0","12","15","28","31","31","32","0","20","18","17","38","34","51","0","13","18","13","47","33","70","0","11","4","12","9","15","16","0","7","15","13","11","2","5","0","1","0","7","3","4","1","0","2","2","2","2","2","2","50","18","28","11","23","6","20","11","82","47","30","35","18","33","28","29","20","132","33","18","23","10","10","2","7","2","15","10","2","3","1","1","2","4","2","3"
"g12","V","0017279","797","293","344","28","1","2","2","0","4","1","122","354","443","125","73","53","20","9","13","2","0","3","2","1","0","1","2","4","0","0","2","1","0","1","0","0","0","0","1","2","0","0","0","1","0","0","7","15","17","24","27","32","0","9","26","21","31","37","47","0","14","15","17","34","38","38","0","13","21","28","37","44","45","0","10","13","5","12","11","5","0","9","19","16","12","7","3","0","4","6","5","2","0","3","0","5","4","2","4","2","1","56","27","53","11","28","12","29","8","69","66","37","24","25","41","24","30","8","89","34","20","25","10","13","5","5","3","7","17","3","4","3","6","2","1","0","2"
"g12","V","0017281","949","293","470","33","3","2","7","1","1","1","138","452","497","125","85","48","8","6","8","1","3","1","0","0","1","3","7","4","0","0","7","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","13","13","12","26","26","27","0","19","15","21","36","35","50","0","15","18","17","53","60","60","0","19","25","22","57","49","75","0","10","18","10","15","9","16","0","6","12","11","16","9","6","0","6","5","7","7","4","5","0","4","1","1","1","6","1","51","36","48","21","29","6","16","9","77","62","42","44","29","45","24","36","18","170","36","20","21","12","18","4","9","4","14","13","8","12","5","1","2","2","3","2"
"g12","V","0017282","653","331","179","16","2","0","7","0","6","1","111","289","364","234","69","69","15","4","7","2","0","0","0","1","0","0","0","0","1","0","2","2","0","0","1","1","0","0","0","0","0","2","1","0","2","0","13","23","25","24","18","33","0","23","35","29","33","27","48","0","9","9","13","16","21","14","0","5","11","19","21","12","29","0","5","9","11","14","7","9","0","12","13","9","6","7","9","0","4","7","1","3","1","0","0","3","4","5","0","2","2","80","44","59","26","28","18","14","8","54","33","15","26","14","15","18","13","6","39","43","15","19","4","10","2","10","0","8","10","4","4","9","0","1","0","1","3"
